"Time of Day","Process Name","PID","Operation","Path","Detail","Result"
"2:08:10.1821856 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1822112 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1853752 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1854140 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.1854312 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1854485 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1869869 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1870168 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.1870322 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1870529 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1891627 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1891859 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Win","BUFFER OVERFLOW"
"2:08:10.1891956 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1892057 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1910961 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1911360 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.1911494 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1911646 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1924103 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1924413 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.1925046 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1925532 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1939910 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1940145 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.1940422 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1940617 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1956876 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1957195 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.1957363 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1957563 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.1989910 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.1990151 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.1990259 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.1990370 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2040887 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2041084 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2041169 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2041267 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2067190 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2067468 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2067584 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2067698 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2094467 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2094766 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2094943 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2095130 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2108604 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2108953 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2109149 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2109350 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2122690 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2123039 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2123188 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2123336 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2136759 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2137008 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2137133 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2137339 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2145483 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2145660 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2145791 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2145905 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2160578 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2160806 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2160907 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2161076 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2178579 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2178820 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2178923 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2179029 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2190864 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2191107 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2191217 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2191331 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2201541 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2201762 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2201871 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2201993 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2213524 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2213752 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winፐ","BUFFER OVERFLOW"
"2:08:10.2213868 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2213995 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2225940 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2226132 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2226234 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2226343 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2236911 PM","python.exe","49296","CreateFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened","SUCCESS"
"2:08:10.2237129 PM","python.exe","49296","QueryInformationVolume","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","VolumeCreationTime: 5/30/2024 3:01:34 PM, VolumeSerialNumber: 66CA-DF9F, SupportsObjects: True, VolumeLabel: Winხ","BUFFER OVERFLOW"
"2:08:10.2237241 PM","python.exe","49296","QueryAllInformationFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","CreationTime: 6/6/2026 6:32:24 AM, LastAccessTime: 6/7/2026 2:08:10 PM, LastWriteTime: 6/6/2026 7:26:23 AM, ChangeTime: 6/6/2026 7:26:23 AM, FileAttributes: D, AllocationSize: 8,192, EndOfFile: 8,192","BUFFER OVERFLOW"
"2:08:10.2237363 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit\skeleton_engine","","SUCCESS"
"2:08:10.2664940 PM","python.exe","49296","CloseFile","C:\Users\jimpames\Desktop\FESv8-algebraic\migration_toolkit","","SUCCESS"
